datetime,accel_x,accel_y,accel_z,accel_ttl,label,sub
51:44.5,-0.28125,-0.953125,0.03125,-0.005753858,Other,3
51:44.5,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:44.6,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:44.6,-0.265625,-0.953125,0.046875,-0.009444009,Other,3
51:44.6,-0.265625,-0.953125,0.0625,-0.008581745,Other,3
51:44.7,-0.25,-0.953125,0.078125,-0.011541209,Other,3
51:44.7,-0.265625,-0.96875,0.0625,0.006448932,Other,3
51:44.7,-0.265625,-0.96875,0.0625,0.006448932,Other,3
51:44.7,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:44.8,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:44.8,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:44.8,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:44.9,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:44.9,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:44.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.0,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.0,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.0,-0.28125,-0.96875,0.0625,0.010685102,Other,3
51:45.1,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:45.1,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:45.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.4,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.4,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.4,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.5,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:45.5,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:45.5,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:45.6,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:45.6,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:45.6,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:45.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:45.7,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:45.8,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:45.8,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:45.8,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:45.9,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:45.9,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:45.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.0,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.0,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:46.0,-0.296875,-0.96875,0.046875,0.014302023,Other,3
51:46.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.2,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.3,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.4,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.4,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.4,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.5,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.5,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.5,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.6,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.6,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.6,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.7,-0.296875,-0.96875,0.0625,0.015144117,Other,3
51:46.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.7,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.8,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.8,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:46.8,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:46.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.0,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:47.0,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:47.0,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.1,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.2,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:47.2,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:47.2,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.3,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.3,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:47.4,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:47.4,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:47.4,-0.296875,-0.953125,0.046875,-0.000610538,Other,3
51:47.5,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.5,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.5,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.6,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.6,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.6,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.7,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.8,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.8,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.8,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.9,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:47.9,-0.3125,-0.96875,0.0625,0.019823055,Other,3
51:48.0,-0.296875,-0.953125,0.0625,0.000244111,Other,3
51:48.0,-0.28125,-0.953125,0.078125,-0.003178881,Other,3
51:48.0,-0.265625,-0.953125,0.09375,-0.006122257,Other,3
51:48.1,-0.265625,-0.953125,0.09375,-0.006122257,Other,3
51:48.1,-0.28125,-0.9375,0.078125,-0.018108291,Other,3
51:48.1,-0.28125,-0.9375,0.078125,-0.018108291,Other,3
51:48.2,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:48.2,-0.265625,-0.953125,0.0625,-0.008581745,Other,3
51:48.2,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:48.2,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:48.3,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:48.3,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:48.3,-0.28125,-0.96875,0.046875,0.00983929,Other,3
51:48.4,-0.296875,-0.984375,0.03125,0.028642537,Other,3
51:48.4,-0.28125,-0.96875,0.03125,0.009234704,Other,3
51:48.4,-0.28125,-0.953125,0.046875,-0.005140164,Other,3
51:48.5,-0.296875,-0.953125,0.03125,-0.001221449,Other,3
51:48.5,-0.28125,-0.953125,0.03125,-0.005753858,Other,3
51:48.5,-0.28125,-0.953125,0.03125,-0.005753858,Other,3
51:48.6,-0.296875,-0.9375,0.03125,-0.016121157,Other,3
51:48.6,-0.3125,-0.9375,0.03125,-0.011294249,Other,3
51:48.6,-0.3125,-0.9375,0.015625,-0.011664712,Other,3
51:48.7,-0.3125,-0.9375,0.015625,-0.011664712,Other,3
51:48.7,-0.3125,-0.953125,0,0.003047115,Other,3
51:48.7,-0.328125,-0.96875,0,0.022811116,Other,3
51:48.7,-0.328125,-0.984375,-0.015625,0.037739995,Other,3
51:48.8,-0.328125,-1.015625,-0.015625,0.067428825,Other,3
51:48.8,-0.328125,-1.015625,-0.015625,0.067428825,Other,3
51:48.8,-0.3125,-1.03125,0,0.077558728,Other,3
51:48.9,-0.3125,-0.953125,0.015625,0.003168807,Other,3
51:48.9,-0.3125,-0.96875,0.015625,0.018026008,Other,3
51:48.9,-0.296875,-0.953125,0.03125,-0.001221449,Other,3
51:49.0,-0.28125,-0.96875,0.046875,0.00983929,Other,3
51:49.0,-0.25,-0.953125,0.0625,-0.012653295,Other,3
51:49.0,-0.25,-0.96875,0.046875,0.001585657,Other,3
51:49.1,-0.265625,-0.953125,0.046875,-0.009444009,Other,3
51:49.1,-0.265625,-0.96875,0.03125,0.004992421,Other,3
51:49.1,-0.265625,-0.984375,0.03125,0.020062421,Other,3
51:49.2,-0.265625,-1.03125,0.046875,0.065941119,Other,3
51:49.2,-0.265625,-1.015625,0.046875,0.050832074,Other,3
51:49.2,-0.28125,-0.953125,0.0625,-0.004281627,Other,3
51:49.2,-0.28125,-0.921875,0.078125,-0.033015722,Other,3
51:49.3,-0.265625,-0.921875,0.09375,-0.036050199,Other,3
51:49.3,-0.25,-0.90625,0.09375,-0.055236471,Other,3
51:49.3,-0.234375,-0.90625,0.09375,-0.059250424,Other,3
51:49.4,-0.28125,-0.9375,0.09375,-0.016741705,Other,3
51:49.4,-0.265625,-0.96875,0.0625,0.006448932,Other,3
51:49.4,-0.265625,-1,0.0625,0.036563018,Other,3
51:49.5,-0.28125,-0.984375,0.09375,0.028049009,Other,3
51:49.5,-0.265625,-0.953125,0.109375,-0.004526848,Other,3
51:49.5,-0.25,-0.921875,0.109375,-0.038586246,Other,3
51:49.6,-0.234375,-0.9375,0.140625,-0.023468751,Other,3
51:49.6,-0.265625,-0.9375,0.15625,-0.013147958,Other,3
51:49.6,-0.296875,-0.9375,0.203125,0.004141813,Other,3
51:49.7,-0.296875,-0.921875,0.234375,-0.003546327,Other,3
51:49.7,-0.34375,-0.875,0.25,-0.027226099,Other,3
51:49.7,-0.390625,-0.84375,0.203125,-0.048284854,Other,3
51:49.7,-0.34375,-0.8125,0.15625,-0.104045551,Other,3
51:49.8,-0.34375,-0.859375,0.125,-0.066022242,Other,3
51:49.8,-0.34375,-0.890625,0.125,-0.037190594,Other,3
51:49.8,-0.34375,-0.921875,0.15625,-0.003791367,Other,3
51:49.9,-0.3125,-0.921875,0.171875,-0.011541209,Other,3
51:49.9,-0.25,-1.0625,0.203125,0.110254933,Other,3
51:49.9,-0.25,-1.1875,0.21875,0.233088729,Other,3
51:50.0,-0.203125,-1.125,0.234375,0.166968897,Other,3
51:50.0,-0.15625,-0.90625,0.15625,-0.067199278,Other,3
51:50.0,-0.125,-0.90625,0.140625,-0.074424799,Other,3
51:50.1,-0.171875,-0.953125,0.140625,-0.02134599,Other,3
51:50.1,-0.203125,-1,0.140625,0.030065608,Other,3
51:50.1,-0.21875,-1.0625,0.109375,0.090284689,Other,3
51:50.2,-0.25,-1,0.109375,0.036563018,Other,3
51:50.2,-0.28125,-0.953125,0.09375,-0.001832734,Other,3
51:50.2,-0.296875,-0.875,0.078125,-0.072711867,Other,3
51:50.2,-0.28125,-0.859375,0.078125,-0.092404017,Other,3
51:50.3,-0.234375,-0.90625,0.09375,-0.059250424,Other,3
51:50.3,-0.234375,-0.96875,0.09375,0.00109803,Other,3
51:50.3,-0.234375,-0.984375,0.09375,0.016225784,Other,3
51:50.4,-0.234375,-0.953125,0.078125,-0.015377015,Other,3
51:50.4,-0.25,-0.9375,0.078125,-0.026598867,Other,3
51:50.4,-0.28125,-0.9375,0.078125,-0.018108291,Other,3
51:50.5,-0.265625,-0.984375,0.09375,0.023884683,Other,3
51:50.5,-0.265625,-1,0.09375,0.038915638,Other,3
51:50.5,-0.234375,-0.9375,0.15625,-0.021096556,Other,3
51:50.6,-0.25,-0.921875,0.1875,-0.026598867,Other,3
51:50.6,-0.28125,-0.859375,0.234375,-0.065891551,Other,3
51:50.6,-0.296875,-0.859375,0.265625,-0.052784715,Other,3
51:50.7,-0.328125,-0.90625,0.265625,-0.00024417,Other,3
51:50.7,-0.359375,-0.9375,0.234375,0.03101323,Other,3
51:50.7,-0.34375,-0.96875,0.21875,0.050948233,Other,3
51:50.7,-0.34375,-1.03125,0.171875,0.100536978,Other,3
51:50.8,-0.328125,-1,0.15625,0.063992518,Other,3
51:50.8,-0.3125,-0.9375,0.125,-0.003913909,Other,3
51:50.8,-0.3125,-0.921875,0.140625,-0.016493439,Other,3
51:50.9,-0.3125,-0.9375,0.140625,-0.001832734,Other,3
51:50.9,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:50.9,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:51.0,-0.3125,-0.953125,0.171875,0.017666218,Other,3
51:51.0,-0.3125,-0.96875,0.171875,0.032314791,Other,3
51:51.0,-0.3125,-0.96875,0.1875,0.035030948,Other,3
51:51.1,-0.265625,-0.9375,0.203125,-0.004649481,Other,3
51:51.1,-0.234375,-0.921875,0.21875,-0.023968895,Other,3
51:51.1,-0.15625,-0.90625,0.28125,-0.03833234,Other,3
51:51.2,-0.15625,-0.90625,0.296875,-0.033647119,Other,3
51:51.2,-0.234375,-0.921875,0.25,-0.016493439,Other,3
51:51.2,-0.296875,-0.953125,0.21875,0.021975339,Other,3
51:51.2,-0.34375,-0.96875,0.1875,0.044890844,Other,3
51:51.3,-0.359375,-0.96875,0.171875,0.04745786,Other,3
51:51.3,-0.34375,-0.953125,0.171875,0.027692728,Other,3
51:51.3,-0.3125,-0.953125,0.171875,0.017666218,Other,3
51:51.4,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:51.4,-0.296875,-0.921875,0.15625,-0.018978928,Other,3
51:51.4,-0.296875,-0.921875,0.15625,-0.018978928,Other,3
51:51.5,-0.296875,-0.921875,0.15625,-0.018978928,Other,3
51:51.5,-0.28125,-0.9375,0.171875,-0.006245086,Other,3
51:51.5,-0.265625,-0.953125,0.171875,0.004263373,Other,3
51:51.6,-0.265625,-0.953125,0.171875,0.004263373,Other,3
51:51.6,-0.25,-0.96875,0.171875,0.015144117,Other,3
51:51.6,-0.25,-0.96875,0.1875,0.017906092,Other,3
51:51.7,-0.234375,-0.9375,0.171875,-0.018481327,Other,3
51:51.7,-0.234375,-0.953125,0.171875,-0.003546327,Other,3
51:51.7,-0.25,-0.953125,0.1875,0.003047115,Other,3
51:51.7,-0.265625,-0.953125,0.203125,0.010081022,Other,3
51:51.8,-0.28125,-0.953125,0.203125,0.014302023,Other,3
51:51.8,-0.296875,-0.96875,0.203125,0.033378485,Other,3
51:51.8,-0.296875,-0.96875,0.203125,0.033378485,Other,3
51:51.9,-0.296875,-0.96875,0.21875,0.036563018,Other,3
51:51.9,-0.28125,-0.9375,0.203125,-0.000366278,Other,3
51:51.9,-0.28125,-0.9375,0.203125,-0.000366278,Other,3
51:52.0,-0.28125,-0.921875,0.1875,-0.018108291,Other,3
51:52.0,-0.28125,-0.921875,0.1875,-0.018108291,Other,3
51:52.0,-0.28125,-0.921875,0.1875,-0.018108291,Other,3
51:52.1,-0.265625,-0.921875,0.1875,-0.02246923,Other,3
51:52.1,-0.25,-0.9375,0.1875,-0.011788231,Other,3
51:52.1,-0.265625,-0.953125,0.171875,0.004263373,Other,3
51:52.2,-0.265625,-0.953125,0.171875,0.004263373,Other,3
51:52.2,-0.25,-0.9375,0.171875,-0.014633436,Other,3
51:52.2,-0.25,-0.9375,0.171875,-0.014633436,Other,3
51:52.2,-0.265625,-0.921875,0.203125,-0.019352295,Other,3
51:52.3,-0.28125,-0.921875,0.21875,-0.011664712,Other,3
51:52.3,-0.296875,-0.9375,0.21875,0.00741877,Other,3
51:52.3,-0.296875,-0.953125,0.21875,0.021975339,Other,3
51:52.4,-0.296875,-0.9375,0.21875,0.00741877,Other,3
51:52.4,-0.28125,-0.9375,0.1875,-0.00342383,Other,3
51:52.4,-0.265625,-0.9375,0.171875,-0.010553738,Other,3
51:52.5,-0.28125,-0.9375,0.171875,-0.006245086,Other,3
51:52.5,-0.28125,-0.9375,0.171875,-0.006245086,Other,3
51:52.5,-0.28125,-0.9375,0.171875,-0.006245086,Other,3
51:52.6,-0.296875,-0.953125,0.171875,0.012977318,Other,3
51:52.6,-0.296875,-0.953125,0.171875,0.012977318,Other,3
51:52.6,-0.296875,-0.953125,0.171875,0.012977318,Other,3
51:52.7,-0.296875,-0.96875,0.171875,0.027692728,Other,3
51:52.7,-0.296875,-0.96875,0.15625,0.025195294,Other,3
51:52.7,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:52.7,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:52.8,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:52.8,-0.296875,-0.921875,0.171875,-0.016369329,Other,3
51:52.8,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:52.9,-0.3125,-0.9375,0.171875,0.003047115,Other,3
51:52.9,-0.3125,-0.9375,0.171875,0.003047115,Other,3
51:52.9,-0.3125,-0.953125,0.15625,0.015144117,Other,3
51:53.0,-0.296875,-0.953125,0.15625,0.010443513,Other,3
51:53.0,-0.296875,-0.96875,0.15625,0.025195294,Other,3
51:53.0,-0.296875,-0.953125,0.15625,0.010443513,Other,3
51:53.1,-0.296875,-0.9375,0.15625,-0.004281627,Other,3
51:53.1,-0.328125,-0.921875,0.171875,-0.006490792,Other,3
51:53.1,-0.328125,-0.90625,0.171875,-0.020971863,Other,3
51:53.2,-0.328125,-0.9375,0.171875,0.008024445,Other,3
51:53.2,-0.3125,-0.9375,0.171875,0.003047115,Other,3
51:53.2,-0.328125,-0.953125,0.15625,0.020062421,Other,3
51:53.2,-0.3125,-0.953125,0.140625,0.012856804,Other,3
51:53.3,-0.3125,-0.9375,0.125,-0.003913909,Other,3
51:53.3,-0.3125,-0.9375,0.125,-0.003913909,Other,3
51:53.3,-0.328125,-0.953125,0.140625,0.017786162,Other,3
51:53.4,-0.3125,-0.953125,0.140625,0.012856804,Other,3
51:53.4,-0.3125,-0.953125,0.15625,0.015144117,Other,3
51:53.4,-0.3125,-0.953125,0.15625,0.015144117,Other,3
51:53.5,-0.265625,-0.953125,0.171875,0.004263373,Other,3
51:53.5,-0.25,-0.9375,0.171875,-0.014633436,Other,3
51:53.5,-0.25,-0.9375,0.171875,-0.014633436,Other,3
51:53.6,-0.25,-0.953125,0.171875,0.000244111,Other,3
51:53.6,-0.28125,-0.953125,0.15625,0.005963663,Other,3
51:53.6,-0.28125,-0.953125,0.15625,0.005963663,Other,3
51:53.7,-0.28125,-0.953125,0.15625,0.005963663,Other,3
51:53.7,-0.25,-0.953125,0.125,-0.006736558,Other,3
51:53.7,-0.25,-0.953125,0.125,-0.006736558,Other,3
51:53.7,-0.25,-0.9375,0.125,-0.02172026,Other,3
51:53.8,-0.25,-0.9375,0.125,-0.02172026,Other,3
51:53.8,-0.25,-0.9375,0.125,-0.02172026,Other,3
51:53.8,-0.234375,-0.953125,0.140625,-0.008458626,Other,3
51:53.9,-0.265625,-0.96875,0.15625,0.016586084,Other,3
51:53.9,-0.28125,-0.96875,0.171875,0.023288396,Other,3
51:53.9,-0.296875,-0.984375,0.15625,0.039972581,Other,3
51:54.0,-0.296875,-0.96875,0.15625,0.025195294,Other,3
51:54.0,-0.296875,-0.96875,0.140625,0.022930456,Other,3
51:54.0,-0.296875,-0.9375,0.140625,-0.006613667,Other,3
51:54.1,-0.3125,-0.921875,0.15625,-0.014138028,Other,3
51:54.1,-0.3125,-0.921875,0.15625,-0.014138028,Other,3
51:54.1,-0.3125,-0.90625,0.171875,-0.026097372,Other,3
51:54.2,-0.3125,-0.9375,0.171875,0.003047115,Other,3
51:54.2,-0.328125,-0.9375,0.15625,0.005478159,Other,3
51:54.2,-0.328125,-0.9375,0.15625,0.005478159,Other,3
51:54.3,-0.3125,-0.953125,0.140625,0.012856804,Other,3
51:54.3,-0.328125,-0.953125,0.125,0.015745185,Other,3
51:54.3,-0.296875,-0.953125,0.125,0.006085002,Other,3
51:54.3,-0.296875,-0.953125,0.125,0.006085002,Other,3
51:54.4,-0.28125,-0.953125,0.125,0.001585657,Other,3
51:54.4,-0.265625,-0.921875,0.171875,-0.025345614,Other,3
51:54.4,-0.25,-0.9375,0.1875,-0.011788231,Other,3
51:54.5,-0.265625,-0.953125,0.171875,0.004263373,Other,3
51:54.5,-0.265625,-0.96875,0.15625,0.016586084,Other,3
51:54.5,-0.265625,-1,0.140625,0.044189653,Other,3
51:54.6,-0.265625,-1.015625,0.125,0.057201864,Other,3
51:54.6,-0.28125,-0.984375,0.109375,0.029591469,Other,3
51:54.6,-0.28125,-0.921875,0.109375,-0.029990738,Other,3
51:54.7,-0.265625,-0.921875,0.109375,-0.03440534,Other,3
51:54.7,-0.234375,-0.90625,0.15625,-0.05098221,Other,3
51:54.7,-0.1875,-0.890625,0.1875,-0.070739331,Other,3
51:54.7,-0.265625,-0.9375,0.1875,-0.007720231,Other,3
51:54.8,-0.328125,-0.953125,0.140625,0.017786162,Other,3
51:54.8,-0.328125,-0.96875,0.125,0.030421068,Other,3
51:54.8,-0.328125,-0.984375,0.140625,0.047108183,Other,3
51:54.9,-0.3125,-0.96875,0.140625,0.02757394,Other,3
51:54.9,-0.296875,-0.953125,0.171875,0.012977318,Other,3
51:54.9,-0.3125,-0.921875,0.171875,-0.011541209,Other,3
51:55.0,-0.296875,-0.90625,0.1875,-0.028104904,Other,3
51:55.0,-0.296875,-0.921875,0.171875,-0.016369329,Other,3
51:55.0,-0.3125,-0.921875,0.171875,-0.011541209,Other,3
51:55.1,-0.3125,-0.953125,0.15625,0.015144117,Other,3
51:55.1,-0.296875,-0.953125,0.125,0.006085002,Other,3
51:55.1,-0.296875,-0.953125,0.140625,0.008145536,Other,3
51:55.2,-0.28125,-0.9375,0.15625,-0.00882803,Other,3
51:55.2,-0.265625,-0.921875,0.15625,-0.027979312,Other,3
51:55.2,-0.265625,-0.921875,0.1875,-0.02246923,Other,3
51:55.2,-0.28125,-0.9375,0.171875,-0.006245086,Other,3
51:55.3,-0.296875,-0.9375,0.171875,-0.001710447,Other,3
51:55.3,-0.296875,-0.953125,0.171875,0.012977318,Other,3
51:55.3,-0.28125,-0.96875,0.171875,0.023288396,Other,3
51:55.4,-0.265625,-0.953125,0.125,-0.002689163,Other,3
51:55.4,-0.25,-0.9375,0.125,-0.02172026,Other,3
51:55.4,-0.25,-0.9375,0.125,-0.02172026,Other,3
51:55.5,-0.265625,-0.9375,0.109375,-0.019476782,Other,3
51:55.5,-0.25,-0.9375,0.125,-0.02172026,Other,3
51:55.5,-0.25,-0.984375,0.140625,0.025314357,Other,3
51:55.6,-0.25,-0.984375,0.15625,0.02757394,Other,3
51:55.6,-0.28125,-0.96875,0.171875,0.023288396,Other,3
51:55.6,-0.296875,-0.984375,0.1875,0.045124469,Other,3
51:55.7,-0.296875,-0.984375,0.171875,0.042434613,Other,3
51:55.7,-0.28125,-0.9375,0.1875,-0.00342383,Other,3
51:55.7,-0.28125,-0.921875,0.171875,-0.020971863,Other,3
51:55.7,-0.28125,-0.875,0.15625,-0.067722882,Other,3
51:55.8,-0.296875,-0.859375,0.171875,-0.074688608,Other,3
51:55.8,-0.3125,-0.875,0.15625,-0.057824161,Other,3
51:55.8,-0.328125,-0.9375,0.140625,0.003168807,Other,3
51:55.9,-0.328125,-0.96875,0.140625,0.032433034,Other,3
51:55.9,-0.328125,-1,0.125,0.059854243,Other,3
51:55.9,-0.328125,-1,0.125,0.059854243,Other,3
51:56.0,-0.328125,-0.984375,0.140625,0.047108183,Other,3
51:56.0,-0.3125,-0.96875,0.140625,0.02757394,Other,3
51:56.0,-0.3125,-0.953125,0.140625,0.012856804,Other,3
51:56.1,-0.265625,-0.953125,0.125,-0.002689163,Other,3
51:56.1,-0.25,-0.953125,0.125,-0.006736558,Other,3
51:56.1,-0.25,-0.96875,0.109375,0.006448932,Other,3
51:56.2,-0.296875,-0.953125,0.09375,0.00268195,Other,3
51:56.2,-0.328125,-0.9375,0.109375,-0.00073269,Other,3
51:56.2,-0.234375,-0.984375,0.171875,0.026385306,Other,3
51:56.2,-0.28125,-0.9375,0.1875,-0.00342383,Other,3
51:56.3,-0.234375,-0.96875,0.203125,0.0171863,Other,3
51:56.3,-0.265625,-0.953125,0.203125,0.010081022,Other,3
51:56.3,-0.28125,-0.953125,0.203125,0.014302023,Other,3
51:56.4,-0.296875,-0.96875,0.140625,0.022930456,Other,3
51:56.4,-0.265625,-0.9375,0.171875,-0.010553738,Other,3
51:56.4,-0.265625,-0.96875,0.140625,0.014302023,Other,3
51:56.5,-0.265625,-0.9375,0.140625,-0.015501,Other,3
51:56.5,-0.296875,-0.9375,0.15625,-0.004281627,Other,3
51:56.5,-0.296875,-0.9375,0.140625,-0.006613667,Other,3
51:56.6,-0.265625,-0.9375,0.140625,-0.015501,Other,3
51:56.6,-0.28125,-0.96875,0.1875,0.026028447,Other,3
51:56.6,-0.296875,-0.96875,0.203125,0.033378485,Other,3
51:56.7,-0.328125,-0.921875,0.21875,0.00268195,Other,3
51:56.7,-0.296875,-0.90625,0.203125,-0.024969952,Other,3
51:56.7,-0.296875,-0.921875,0.1875,-0.013519118,Other,3
51:56.7,-0.3125,-0.921875,0.171875,-0.011541209,Other,3
51:56.8,-0.265625,-0.921875,0.1875,-0.02246923,Other,3
51:56.8,-0.265625,-0.921875,0.171875,-0.025345614,Other,3
51:56.8,-0.25,-0.90625,0.15625,-0.047003082,Other,3
51:56.9,-0.3125,-0.921875,0.1875,-0.00870488,Other,3
51:56.9,-0.265625,-0.96875,0.171875,0.019104616,Other,3
51:56.9,-0.25,-0.96875,0.15625,0.012615734,Other,3
51:57.0,-0.265625,-1.015625,0.171875,0.063763036,Other,3
51:57.0,-0.25,-1,0.140625,0.040324656,Other,3
51:57.0,-0.25,-0.96875,0.125,0.008266613,Other,3
51:57.1,-0.21875,-0.9375,0.125,-0.029235965,Other,3
51:57.1,-0.265625,-0.9375,0.109375,-0.019476782,Other,3
51:57.1,-0.234375,-0.96875,0.0625,-0.001343676,Other,3
51:57.2,-0.234375,-0.953125,0.109375,-0.012406057,Other,3
51:57.2,-0.203125,-0.953125,0.265625,0.010081022,Other,3
51:57.2,-0.21875,-0.9375,0.234375,-0.009197571,Other,3
